order_id,carrier,ship_to_city,delivery_status,shipping_cost,diff_hours,customer_id,order_year,order_month,order_monthname,city,is_delayed
ORD058598,Ekart,Mumbai,OnTime,83.89,12.51,C20040,2025,5,May,Mumbai,0
ORD058599,BlueDart,Bangalore,OnTime,100.86,44.38,C04368,2025,5,May,Bangalore,0
ORD058600,BlueDart,Delhi,OnTime,43.12,32.08,C09060,2025,5,May,Delhi,0
ORD058601,Delhivery,Mumbai,Late_1_2d,31.28,34.22,C08688,2025,5,May,Mumbai,1
ORD058602,Delhivery,Jaipur,Late_1_2d,76.61,72.73,C11595,2025,5,May,Jaipur,1
ORD058603,BlueDart,Kolkata,OnTime,103.02,22.06,C21438,2025,5,May,Kolkata,0
ORD058604,InHouse,Delhi,OnTime,91.78,9.01,C13993,2025,5,May,Delhi,0
ORD058605,Delhivery,Bangalore,Late_1_2d,93.17,38.66,C14285,2025,5,May,Bangalore,1
ORD058606,Ekart,Mumbai,OnTime,80.04,27.9,C21415,2025,5,May,Mumbai,0
ORD058608,Ekart,Lucknow,Late_1_2d,103.82,37.88,C03167,2025,5,May,Lucknow,1
ORD058609,Ekart,Pune,OnTime,89.03,36.2,C16853,2025,5,May,Pune,0
ORD058610,Delhivery,Mumbai,Late_1_2d,93.77,53.47,C03314,2025,5,May,Mumbai,1
ORD058611,Delhivery,Kolkata,OnTime,120.59,31.41,C16051,2025,5,May,Kolkata,0
ORD058612,Ekart,Chennai,OnTime,87.33,33.13,C12146,2025,5,May,Chennai,0
ORD058613,BlueDart,Hyderabad,OnTime,101.96,36.16,C02072,2025,5,May,Hyderabad,0
ORD058614,BlueDart,Delhi,OnTime,106.36,20.18,C14293,2025,5,May,Delhi,0
ORD058616,Ekart,Mumbai,Late_1_2d,111.43,49.7,C03870,2025,5,May,Mumbai,1
ORD058617,BlueDart,Hyderabad,OnTime,98.35,19.58,C20787,2025,5,May,Hyderabad,0
ORD058618,InHouse,Hyderabad,OnTime,48.74,9.65,C03040,2025,5,May,Hyderabad,0
ORD058619,Delhivery,Mumbai,OnTime,113.87,34.18,C08200,2025,5,May,Mumbai,0
ORD058620,InHouse,Mumbai,OnTime,66.48,15.15,C01418,2025,5,May,Mumbai,0
ORD058621,Delhivery,Mumbai,OnTime,33.47,18.74,C22899,2025,5,May,Mumbai,0
ORD058622,Delhivery,Chennai,InTransit,72.46,,C15431,2025,5,May,Chennai,0
ORD058623,InHouse,Mumbai,OnTime,35.69,24.76,C24961,2025,5,May,Mumbai,0
ORD058624,Delhivery,Pune,OnTime,105.34,27.06,C01450,2025,5,May,Pune,0
ORD058625,Ekart,Ahmedabad,InTransit,73.19,,C22331,2025,5,May,Ahmedabad,0
ORD058626,Delhivery,Kolkata,OnTime,101.33,15.65,C10854,2025,5,May,Kolkata,0
ORD058627,BlueDart,Delhi,OnTime,83.08,33.6,C08730,2025,5,May,Delhi,0
ORD058628,BlueDart,Delhi,OnTime,120.75,34.54,C16160,2025,5,May,Delhi,0
ORD058629,Delhivery,Chennai,OnTime,100.45,21.32,C00647,2025,5,May,Chennai,0
ORD058630,Ekart,Jaipur,InTransit,36.38,,C20889,2025,5,May,Jaipur,0
ORD058631,Delhivery,Chennai,OnTime,116.82,26.38,C08966,2025,5,May,Chennai,0
ORD058632,BlueDart,Chennai,OnTime,102.15,15.24,C24024,2025,5,May,Chennai,0
ORD058633,Delhivery,Kochi,OnTime,93.17,31.87,C10450,2025,5,May,Kochi,0
ORD058634,BlueDart,Chennai,Late_1_2d,70.83,35.15,C10066,2025,5,May,Chennai,1
ORD058635,Delhivery,Pune,OnTime,109.03,34.02,C18503,2025,5,May,Pune,0
ORD058636,Ekart,Delhi,OnTime,111.93,16.83,C04881,2025,5,May,Delhi,0
ORD058637,Ekart,Delhi,OnTime,50.12,15.48,C20134,2025,5,May,Delhi,0
ORD058638,Ekart,Mumbai,OnTime,117.46,31.15,C10431,2025,5,May,Mumbai,0
ORD058639,BlueDart,Mumbai,OnTime,126.35,32.82,C15227,2025,5,May,Mumbai,0
ORD058640,Delhivery,Hyderabad,OnTime,96.11,20.69,C18844,2025,5,May,Hyderabad,0
ORD058641,InHouse,Bangalore,OnTime,67.01,10.33,C06251,2025,5,May,Bangalore,0
ORD058642,Ekart,Hyderabad,OnTime,36.69,32.45,C09656,2025,5,May,Hyderabad,0
ORD058643,Delhivery,Chandigarh,OnTime,80.73,24.68,C05075,2025,5,May,Chandigarh,0
ORD058644,Delhivery,Kolkata,OnTime,66.24,23.62,C24885,2025,5,May,Kolkata,0
ORD058645,BlueDart,Mumbai,OnTime,97.18,18.39,C21181,2025,5,May,Mumbai,0
ORD058646,InHouse,Delhi,OnTime,49.57,9.52,C04565,2025,5,May,Delhi,0
ORD058647,BlueDart,Pune,OnTime,130.5,13.41,C02953,2025,5,May,Pune,0
ORD058648,Ekart,Bangalore,InTransit,110.36,,C16145,2025,5,May,Bangalore,0
ORD058649,BlueDart,Kolkata,OnTime,87.06,12.25,C06304,2025,5,May,Kolkata,0
ORD058650,InHouse,Delhi,OnTime,59.37,9.75,C04608,2025,5,May,Delhi,0
ORD058651,Delhivery,Mumbai,OnTime,44.79,15.79,C13761,2025,5,May,Mumbai,0
ORD058652,Ekart,Hyderabad,OnTime,122.59,16.37,C17550,2025,5,May,Hyderabad,0
ORD058653,Delhivery,Delhi,OnTime,88.67,26.54,C23194,2025,5,May,Delhi,0
ORD058654,Ekart,Delhi,Late_1_2d,89.15,34.15,C09354,2025,5,May,Delhi,1
ORD058655,BlueDart,Mumbai,Late_1_2d,80.32,43.83,C12715,2025,5,May,Mumbai,1
ORD058656,Ekart,Bangalore,OnTime,114.59,27.93,C02846,2025,5,May,Bangalore,0
ORD058657,InHouse,Mumbai,OnTime,55.38,9.0,C20770,2025,5,May,Mumbai,0
ORD058658,InHouse,Delhi,OnTime,42.73,28.74,C04608,2025,5,May,Delhi,0
ORD058659,Ekart,Pune,OnTime,99.78,38.72,C05351,2025,5,May,Pune,0
ORD058660,InHouse,Bangalore,OnTime,73.47,16.81,C03022,2025,5,May,Bangalore,0
ORD058661,Delhivery,Delhi,OnTime,79.97,35.94,C07518,2025,5,May,Delhi,0
ORD058662,Delhivery,Pune,OnTime,111.46,15.71,C16249,2025,5,May,Pune,0
ORD058663,Ekart,Hyderabad,OnTime,88.77,50.19,C14429,2025,5,May,Hyderabad,0
ORD058664,Ekart,Chennai,OnTime,90.73,27.71,C24615,2025,5,May,Chennai,0
ORD058665,Ekart,Bangalore,OnTime,30.87,22.83,C01914,2025,5,May,Bangalore,0
ORD058666,BlueDart,Mumbai,OnTime,146.56,14.0,C08821,2025,5,May,Mumbai,0
ORD058667,Ekart,Kolkata,Late_3_5d,81.65,90.97,C11373,2025,5,May,Kolkata,1
ORD058668,Delhivery,Chennai,OnTime,114.82,44.71,C10570,2025,5,May,Chennai,0
ORD058669,Ekart,Bangalore,OnTime,74.44,16.45,C22919,2025,5,May,Bangalore,0
ORD058670,InHouse,Delhi,OnTime,63.78,10.81,C12133,2025,5,May,Delhi,0
ORD058671,Ekart,Delhi,OnTime,100.59,22.09,C10855,2025,5,May,Delhi,0
ORD058672,InHouse,Delhi,OnTime,59.88,19.88,C02106,2025,5,May,Delhi,0
ORD058673,InHouse,Delhi,OnTime,80.16,14.12,C10673,2025,5,May,Delhi,0
ORD058674,Ekart,Hyderabad,OnTime,94.27,25.35,C15104,2025,5,May,Hyderabad,0
ORD058675,InHouse,Mumbai,OnTime,77.56,7.39,C16062,2025,5,May,Mumbai,0
ORD058677,Ekart,Hyderabad,OnTime,96.93,15.32,C16746,2025,5,May,Hyderabad,0
ORD058678,InHouse,Delhi,OnTime,80.2,22.35,C07017,2025,5,May,Delhi,0
ORD058679,Delhivery,Bangalore,OnTime,100.97,45.71,C19838,2025,5,May,Bangalore,0
ORD058680,Ekart,Lucknow,OnTime,132.1,12.99,C07112,2025,5,May,Lucknow,0
ORD058681,Ekart,Mumbai,OnTime,107.84,33.7,C06615,2025,5,May,Mumbai,0
ORD058682,InHouse,Mumbai,OnTime,36.13,20.29,C00425,2025,5,May,Mumbai,0
ORD058683,Delhivery,Hyderabad,OnTime,116.54,49.12,C24057,2025,5,May,Hyderabad,0
ORD058684,InHouse,Hyderabad,OnTime,79.85,19.63,C17047,2025,5,May,Hyderabad,0
ORD058685,Ekart,Kolkata,InTransit,113.96,,C01649,2025,5,May,Kolkata,0
ORD058686,Delhivery,Mumbai,OnTime,102.71,28.66,C21637,2025,5,May,Mumbai,0
ORD058688,InHouse,Mumbai,OnTime,56.58,20.13,C16158,2025,5,May,Mumbai,0
ORD058689,InHouse,Mumbai,OnTime,59.1,20.74,C13292,2025,5,May,Mumbai,0
ORD058691,BlueDart,Chennai,OnTime,105.35,12.08,C13078,2025,5,May,Chennai,0
ORD058692,BlueDart,Mumbai,OnTime,110.8,22.42,C00876,2025,5,May,Mumbai,0
ORD058693,BlueDart,Delhi,OnTime,98.17,19.72,C19779,2025,5,May,Delhi,0
ORD058695,Ekart,Lucknow,Late_1_2d,117.61,44.63,C04858,2025,5,May,Lucknow,1
ORD058696,Delhivery,Delhi,OnTime,102.9,41.32,C16890,2025,5,May,Delhi,0
ORD058697,Delhivery,Delhi,OnTime,88.71,38.6,C22523,2025,5,May,Delhi,0
ORD058698,InHouse,Delhi,OnTime,68.92,17.45,C21995,2025,5,May,Delhi,0
ORD058699,Ekart,Chennai,OnTime,109.92,12.99,C01569,2025,5,May,Chennai,0
ORD058700,Delhivery,Ahmedabad,OnTime,116.58,65.57,C00726,2025,5,May,Ahmedabad,0
ORD058702,InHouse,Hyderabad,OnTime,81.13,21.03,C06800,2025,5,May,Hyderabad,0
ORD058703,Delhivery,Delhi,OnTime,70.06,14.52,C20186,2025,5,May,Delhi,0
ORD058704,Delhivery,Chennai,OnTime,127.11,25.62,C13021,2025,5,May,Chennai,0
ORD058705,BlueDart,Jaipur,OnTime,116.84,16.19,C00949,2025,5,May,Jaipur,0
ORD058706,InHouse,Mumbai,OnTime,59.91,10.58,C22618,2025,5,May,Mumbai,0
ORD058707,Ekart,Delhi,InTransit,105.49,,C06764,2025,5,May,Delhi,0
ORD058708,Delhivery,Mumbai,OnTime,100.48,28.59,C06391,2025,5,May,Mumbai,0
ORD058711,Delhivery,Hyderabad,OnTime,75.02,35.44,C14009,2025,5,May,Hyderabad,0
ORD058712,InHouse,Mumbai,OnTime,77.71,40.83,C21557,2025,5,May,Mumbai,0
ORD058713,InHouse,Mumbai,OnTime,45.86,11.26,C20040,2025,5,May,Mumbai,0
ORD058714,Ekart,Bangalore,OnTime,116.48,13.21,C13154,2025,5,May,Bangalore,0
ORD058715,BlueDart,Bangalore,OnTime,161.96,37.53,C11605,2025,5,May,Bangalore,0
ORD058716,Ekart,Chennai,OnTime,84.09,42.22,C21862,2025,5,May,Chennai,0
ORD058717,Delhivery,Ahmedabad,OnTime,101.03,30.72,C24504,2025,5,May,Ahmedabad,0
ORD058718,Delhivery,Hyderabad,Late_1_2d,126.24,70.95,C24251,2025,5,May,Hyderabad,1
ORD058719,InHouse,Bangalore,OnTime,47.94,20.76,C12072,2025,5,May,Bangalore,0
ORD058720,InHouse,Delhi,OnTime,44.29,17.47,C12974,2025,5,May,Delhi,0
ORD058721,Ekart,Mumbai,OnTime,97.65,17.09,C19279,2025,5,May,Mumbai,0
ORD058722,Ekart,Bangalore,OnTime,114.83,17.57,C12606,2025,5,May,Bangalore,0
ORD058723,BlueDart,Pune,OnTime,96.41,17.18,C20632,2025,5,May,Pune,0
ORD058724,Delhivery,Chennai,OnTime,124.69,49.44,C14629,2025,5,May,Chennai,0
ORD058725,Delhivery,Lucknow,Late_3_5d,133.93,106.85,C21152,2025,5,May,Lucknow,1
ORD058726,Ekart,Pune,OnTime,79.43,13.5,C12976,2025,5,May,Pune,0
ORD058727,Ekart,Mumbai,OnTime,51.98,16.38,C12203,2025,5,May,Mumbai,0
ORD058729,Ekart,Ahmedabad,OnTime,56.4,32.09,C00726,2025,5,May,Ahmedabad,0
ORD058730,InHouse,Mumbai,OnTime,73.23,20.85,C06675,2025,5,May,Mumbai,0
ORD058731,InHouse,Mumbai,OnTime,92.37,10.72,C19046,2025,5,May,Mumbai,0
ORD058732,Delhivery,Delhi,OnTime,118.62,17.07,C08502,2025,5,May,Delhi,0
ORD058733,BlueDart,Lucknow,OnTime,106.39,28.38,C14790,2025,5,May,Lucknow,0
ORD058735,InHouse,Bangalore,OnTime,59.2,20.06,C07556,2025,5,May,Bangalore,0
ORD058736,InHouse,Mumbai,OnTime,86.7,12.19,C11527,2025,5,May,Mumbai,0
ORD058737,Delhivery,Mumbai,Late_1_2d,89.12,70.88,C00520,2025,5,May,Mumbai,1
ORD058738,Ekart,Pune,OnTime,112.96,21.41,C01802,2025,5,May,Pune,0
ORD058739,BlueDart,Kochi,InTransit,112.06,,C13459,2025,5,May,Kochi,0
ORD058740,BlueDart,Mumbai,OnTime,95.49,24.27,C11814,2025,5,May,Mumbai,0
ORD058741,BlueDart,Pune,Late_1_2d,100.18,56.89,C09969,2025,5,May,Pune,1
ORD058742,Delhivery,Ahmedabad,OnTime,130.64,32.61,C22740,2025,5,May,Ahmedabad,0
ORD058743,InHouse,Mumbai,OnTime,86.82,11.49,C06320,2025,5,May,Mumbai,0
ORD058745,BlueDart,Hyderabad,OnTime,117.29,33.26,C00579,2025,5,May,Hyderabad,0
ORD058746,InHouse,Bangalore,OnTime,46.23,17.97,C15727,2025,5,May,Bangalore,0
ORD058747,Ekart,Mumbai,Late_1_2d,125.69,45.59,C16510,2025,5,May,Mumbai,1
ORD058748,Ekart,Chennai,OnTime,100.69,18.36,C02823,2025,5,May,Chennai,0
ORD058749,Ekart,Ahmedabad,OnTime,92.59,31.55,C11215,2025,5,May,Ahmedabad,0
ORD058750,BlueDart,Ahmedabad,OnTime,121.69,37.61,C21045,2025,5,May,Ahmedabad,0
ORD058751,Delhivery,Jaipur,Late_3_5d,88.14,120.5,C11254,2025,5,May,Jaipur,1
ORD058752,Ekart,Kochi,OnTime,99.89,31.41,C11641,2025,5,May,Kochi,0
ORD058753,Delhivery,Chandigarh,OnTime,130.5,25.06,C08400,2025,5,May,Chandigarh,0
ORD058754,Delhivery,Mumbai,OnTime,65.87,17.32,C19058,2025,5,May,Mumbai,0
ORD058755,BlueDart,Hyderabad,OnTime,67.53,23.26,C22562,2025,5,May,Hyderabad,0
ORD058756,Delhivery,Chandigarh,OnTime,90.77,16.8,C00679,2025,5,May,Chandigarh,0
ORD058757,Delhivery,Kolkata,OnTime,69.77,26.87,C15685,2025,5,May,Kolkata,0
ORD058758,Delhivery,Chandigarh,OnTime,123.83,29.27,C23544,2025,5,May,Chandigarh,0
ORD058759,BlueDart,Hyderabad,OnTime,36.51,34.72,C07203,2025,5,May,Hyderabad,0
ORD058760,Delhivery,Mumbai,OnTime,30.9,30.21,C10290,2025,5,May,Mumbai,0
ORD058761,Delhivery,Mumbai,OnTime,69.81,24.27,C10719,2025,5,May,Mumbai,0
ORD058762,InHouse,Mumbai,OnTime,64.66,9.66,C15651,2025,5,May,Mumbai,0
ORD058763,InHouse,Mumbai,OnTime,50.09,14.5,C11518,2025,5,May,Mumbai,0
ORD058764,Ekart,Hyderabad,OnTime,118.75,23.05,C24321,2025,5,May,Hyderabad,0
ORD058765,InHouse,Bangalore,OnTime,75.67,9.52,C01264,2025,5,May,Bangalore,0
ORD058766,Delhivery,Pune,Late_1_2d,103.26,33.04,C17215,2025,5,May,Pune,1
ORD058767,Delhivery,Bangalore,OnTime,118.72,28.85,C17636,2025,5,May,Bangalore,0
ORD058768,BlueDart,Pune,OnTime,117.8,18.7,C09969,2025,5,May,Pune,0
ORD058769,Ekart,Bangalore,OnTime,101.63,14.06,C15621,2025,5,May,Bangalore,0
ORD058770,Delhivery,Ahmedabad,OnTime,90.32,35.89,C22847,2025,5,May,Ahmedabad,0
ORD058771,Ekart,Delhi,Late_1_2d,115.18,61.53,C16928,2025,5,May,Delhi,1
ORD058772,Ekart,Hyderabad,OnTime,49.93,17.82,C13301,2025,5,May,Hyderabad,0
ORD058773,Delhivery,Chandigarh,OnTime,80.35,32.94,C19751,2025,5,May,Chandigarh,0
ORD058774,Delhivery,Chennai,OnTime,74.68,27.93,C13744,2025,5,May,Chennai,0
ORD058775,Delhivery,Bangalore,OnTime,103.99,17.02,C05396,2025,5,May,Bangalore,0
ORD058776,InHouse,Mumbai,OnTime,59.66,9.12,C06020,2025,5,May,Mumbai,0
ORD058777,Delhivery,Pune,OnTime,120.75,30.65,C20114,2025,5,May,Pune,0
ORD058778,Delhivery,Mumbai,OnTime,127.48,12.15,C09206,2025,5,May,Mumbai,0
ORD058779,BlueDart,Lucknow,OnTime,148.51,33.98,C04581,2025,5,May,Lucknow,0
ORD058781,InHouse,Delhi,OnTime,71.33,15.48,C05009,2025,5,May,Delhi,0
ORD058782,Delhivery,Chennai,OnTime,105.35,15.09,C18077,2025,5,May,Chennai,0
ORD058783,Ekart,Kolkata,Late_1_2d,79.76,71.17,C20052,2025,5,May,Kolkata,1
ORD058784,Ekart,Pune,OnTime,94.5,15.16,C07093,2025,5,May,Pune,0
ORD058785,InHouse,Hyderabad,OnTime,70.87,15.51,C24823,2025,5,May,Hyderabad,0
ORD058786,InHouse,Mumbai,OnTime,80.99,15.92,C04552,2025,5,May,Mumbai,0
ORD058787,InHouse,Bangalore,OnTime,88.99,18.41,C07314,2025,5,May,Bangalore,0
ORD058788,InHouse,Hyderabad,OnTime,39.2,9.36,C07368,2025,5,May,Hyderabad,0
ORD058789,BlueDart,Bangalore,OnTime,64.94,12.57,C06345,2025,5,May,Bangalore,0
ORD058790,Ekart,Delhi,OnTime,81.86,23.44,C10413,2025,5,May,Delhi,0
ORD058791,BlueDart,Ahmedabad,Lost,90.49,,C08326,2025,5,May,Ahmedabad,1
ORD058792,Delhivery,Bangalore,OnTime,133.44,40.63,C15359,2025,5,May,Bangalore,0
ORD058793,InHouse,Bangalore,Late_1_2d,67.03,52.24,C22797,2025,5,May,Bangalore,1
ORD058794,Ekart,Ahmedabad,InTransit,75.95,,C05616,2025,5,May,Ahmedabad,0
ORD058795,Ekart,Kolkata,Late_1_2d,98.34,76.98,C10336,2025,5,May,Kolkata,1
ORD058796,Delhivery,Pune,OnTime,127.59,20.44,C22279,2025,5,May,Pune,0
ORD058797,Delhivery,Jaipur,Late_1_2d,86.45,114.19,C09296,2025,5,May,Jaipur,1
ORD058798,InHouse,Mumbai,InTransit,70.95,,C15323,2025,5,May,Mumbai,0
ORD058799,Ekart,Bangalore,OnTime,97.11,34.16,C12602,2025,5,May,Bangalore,0
ORD058800,BlueDart,Kolkata,OnTime,101.52,16.92,C01861,2025,5,May,Kolkata,0
ORD058801,InHouse,Bangalore,OnTime,74.32,14.17,C22187,2025,5,May,Bangalore,0
ORD058802,BlueDart,Pune,OnTime,99.56,27.81,C23862,2025,5,May,Pune,0
ORD058803,InHouse,Delhi,InTransit,68.19,,C09404,2025,5,May,Delhi,0
ORD058804,Delhivery,Hyderabad,OnTime,59.49,19.88,C10616,2025,5,May,Hyderabad,0
ORD058805,Delhivery,Pune,OnTime,110.97,32.08,C09230,2025,5,May,Pune,0
ORD058806,Ekart,Ahmedabad,OnTime,93.91,33.06,C22869,2025,5,May,Ahmedabad,0
ORD058807,InHouse,Bangalore,InTransit,75.84,,C18002,2025,5,May,Bangalore,0
ORD058808,Ekart,Bangalore,OnTime,123.11,12.63,C21909,2025,5,May,Bangalore,0
ORD058809,Delhivery,Chennai,OnTime,101.88,52.99,C16664,2025,5,May,Chennai,0
ORD058810,InHouse,Delhi,OnTime,67.31,16.78,C10245,2025,5,May,Delhi,0
ORD058811,InHouse,Delhi,OnTime,53.24,19.71,C05933,2025,5,May,Delhi,0
ORD058812,BlueDart,Pune,OnTime,122.84,22.89,C09331,2025,5,May,Pune,0
ORD058813,BlueDart,Chennai,OnTime,145.22,26.03,C20109,2025,5,May,Chennai,0
ORD058814,Ekart,Delhi,Late_1_2d,93.16,39.31,C15596,2025,5,May,Delhi,1
ORD058815,Ekart,Delhi,Late_1_2d,131.54,34.32,C07997,2025,5,May,Delhi,1
ORD058816,Ekart,Mumbai,OnTime,38.02,21.64,C17309,2025,5,May,Mumbai,0
ORD058817,BlueDart,Pune,OnTime,100.41,24.93,C09624,2025,5,May,Pune,0
ORD058818,Ekart,Hyderabad,OnTime,109.94,28.96,C13068,2025,5,May,Hyderabad,0
ORD058819,Ekart,Mumbai,OnTime,86.67,14.3,C07872,2025,5,May,Mumbai,0
ORD058820,InHouse,Bangalore,OnTime,52.76,21.33,C00345,2025,5,May,Bangalore,0
ORD058821,BlueDart,Bangalore,Late_1_2d,126.76,82.2,C07132,2025,5,May,Bangalore,1
ORD058822,Ekart,Mumbai,OnTime,108.54,26.42,C21136,2025,5,May,Mumbai,0
ORD058823,Delhivery,Chennai,OnTime,90.96,34.52,C02692,2025,5,May,Chennai,0
ORD058824,Delhivery,Bangalore,OnTime,73.78,48.7,C09705,2025,5,May,Bangalore,0
ORD058825,BlueDart,Chennai,OnTime,116.7,17.82,C18786,2025,5,May,Chennai,0
ORD058826,InHouse,Mumbai,OnTime,60.89,27.14,C19279,2025,5,May,Mumbai,0
ORD058827,InHouse,Bangalore,OnTime,50.58,16.12,C13804,2025,5,May,Bangalore,0
ORD058828,Delhivery,Kolkata,OnTime,111.48,14.06,C18440,2025,5,May,Kolkata,0
ORD058829,Delhivery,Chennai,Late_1_2d,41.88,54.18,C04135,2025,5,May,Chennai,1
ORD058830,BlueDart,Mumbai,Late_1_2d,104.24,44.54,C21162,2025,5,May,Mumbai,1
ORD058831,BlueDart,Pune,OnTime,94.75,25.35,C10978,2025,5,May,Pune,0
ORD058832,BlueDart,Ahmedabad,OnTime,106.85,22.73,C06875,2025,5,May,Ahmedabad,0
ORD058833,Delhivery,Kolkata,OnTime,131.85,20.1,C08110,2025,5,May,Kolkata,0
ORD058834,Delhivery,Jaipur,Late_3_5d,79.39,112.2,C08825,2025,5,May,Jaipur,1
ORD058835,Ekart,Bangalore,Late_1_2d,88.5,34.32,C02007,2025,5,May,Bangalore,1
ORD058836,Ekart,Chennai,OnTime,71.97,31.89,C07526,2025,5,May,Chennai,0
ORD058837,Delhivery,Kochi,OnTime,73.17,16.57,C01716,2025,5,May,Kochi,0
ORD058838,InHouse,Hyderabad,OnTime,64.35,19.71,C03763,2025,5,May,Hyderabad,0
ORD058839,BlueDart,Chennai,Late_1_2d,123.37,51.49,C02717,2025,5,May,Chennai,1
ORD058840,Ekart,Chennai,OnTime,88.54,13.18,C17232,2025,5,May,Chennai,0
ORD058841,Ekart,Ahmedabad,OnTime,86.31,22.47,C16121,2025,5,May,Ahmedabad,0
ORD058842,Ekart,Jaipur,OnTime,64.76,21.87,C04175,2025,5,May,Jaipur,0
ORD058843,Delhivery,Bangalore,OnTime,72.82,33.21,C01964,2025,5,May,Bangalore,0
ORD058844,Ekart,Hyderabad,OnTime,90.42,20.74,C09383,2025,5,May,Hyderabad,0
ORD058845,Delhivery,Bangalore,Late_1_2d,112.43,57.56,C04749,2025,5,May,Bangalore,1
ORD058846,BlueDart,Delhi,OnTime,128.45,21.8,C12553,2025,5,May,Delhi,0
ORD058847,Ekart,Mumbai,OnTime,48.67,27.48,C03951,2025,5,May,Mumbai,0
ORD058848,BlueDart,Bangalore,OnTime,114.93,27.49,C20722,2025,5,May,Bangalore,0
ORD058849,Ekart,Bangalore,OnTime,100.96,17.04,C06142,2025,5,May,Bangalore,0
ORD058850,InHouse,Bangalore,OnTime,83.49,16.6,C20856,2025,5,May,Bangalore,0
ORD058851,Delhivery,Kochi,InTransit,92.6,,C19208,2025,5,May,Kochi,0
ORD058852,InHouse,Delhi,OnTime,70.0,11.6,C18099,2025,5,May,Delhi,0
ORD058854,InHouse,Delhi,OnTime,88.09,28.1,C21501,2025,5,May,Delhi,0
ORD058855,BlueDart,Pune,Late_1_2d,136.41,33.78,C08529,2025,5,May,Pune,1
ORD058856,Delhivery,Kolkata,OnTime,115.16,25.92,C21715,2025,5,May,Kolkata,0
ORD058857,Ekart,Pune,InTransit,100.8,,C06157,2025,5,May,Pune,0
ORD058858,BlueDart,Jaipur,Late_1_2d,136.47,55.76,C09485,2025,5,May,Jaipur,1
ORD058859,BlueDart,Lucknow,OnTime,116.64,26.31,C00716,2025,5,May,Lucknow,0
ORD058860,Delhivery,Mumbai,OnTime,131.64,14.04,C19122,2025,5,May,Mumbai,0
ORD058861,Ekart,Bangalore,Late_1_2d,96.1,44.02,C06081,2025,5,May,Bangalore,1
ORD058862,Ekart,Mumbai,OnTime,98.05,17.25,C21868,2025,5,May,Mumbai,0
ORD058863,Delhivery,Chennai,OnTime,82.99,29.02,C15265,2025,5,May,Chennai,0
ORD058864,InHouse,Delhi,OnTime,81.51,24.95,C06700,2025,5,May,Delhi,0
ORD058865,Delhivery,Mumbai,Late_1_2d,103.22,46.54,C24648,2025,5,May,Mumbai,1
ORD058866,Ekart,Pune,OnTime,108.24,34.43,C09524,2025,5,May,Pune,0
ORD058867,Delhivery,Bangalore,OnTime,63.02,29.87,C21989,2025,5,May,Bangalore,0
ORD058868,Ekart,Chennai,Late_1_2d,88.07,48.72,C12569,2025,5,May,Chennai,1
ORD058869,InHouse,Mumbai,OnTime,85.47,19.08,C16134,2025,5,May,Mumbai,0
ORD058870,BlueDart,Ahmedabad,OnTime,69.46,27.93,C09929,2025,5,May,Ahmedabad,0
ORD058871,BlueDart,Delhi,OnTime,117.5,15.76,C16505,2025,5,May,Delhi,0
ORD058872,InHouse,Mumbai,OnTime,71.05,8.53,C10359,2025,5,May,Mumbai,0
ORD058873,BlueDart,Bangalore,OnTime,77.13,12.57,C21733,2025,5,May,Bangalore,0
ORD058874,BlueDart,Mumbai,OnTime,101.48,39.74,C12017,2025,5,May,Mumbai,0
ORD058875,Ekart,Delhi,OnTime,106.2,37.83,C14329,2025,5,May,Delhi,0
ORD058876,Ekart,Bangalore,OnTime,96.81,19.0,C19533,2025,5,May,Bangalore,0
ORD058877,Ekart,Ahmedabad,Late_1_2d,61.89,35.76,C11163,2025,5,May,Ahmedabad,1
ORD058879,Ekart,Mumbai,OnTime,114.96,34.77,C00434,2025,5,May,Mumbai,0
ORD058880,BlueDart,Jaipur,InTransit,85.9,,C01121,2025,5,May,Jaipur,0
ORD058882,Delhivery,Chennai,OnTime,75.36,26.78,C07139,2025,5,May,Chennai,0
ORD058883,BlueDart,Bangalore,OnTime,104.35,31.0,C21989,2025,5,May,Bangalore,0
ORD058884,InHouse,Delhi,OnTime,72.5,18.41,C04573,2025,5,May,Delhi,0
ORD058885,Ekart,Mumbai,OnTime,44.0,28.21,C18929,2025,5,May,Mumbai,0
ORD058886,InHouse,Delhi,OnTime,59.5,14.62,C03282,2025,5,May,Delhi,0
ORD058887,BlueDart,Jaipur,Late_1_2d,113.17,32.96,C17528,2025,5,May,Jaipur,1
ORD058888,Delhivery,Jaipur,OnTime,65.58,80.64,C00746,2025,5,May,Jaipur,0
ORD058890,Ekart,Delhi,InTransit,66.18,,C00310,2025,5,May,Delhi,0
ORD058891,InHouse,Bangalore,OnTime,51.05,18.3,C12165,2025,5,May,Bangalore,0
ORD058892,Delhivery,Hyderabad,OnTime,109.86,19.83,C24370,2025,5,May,Hyderabad,0
ORD058893,Delhivery,Delhi,Late_1_2d,97.91,43.5,C23406,2025,5,May,Delhi,1
ORD058895,Delhivery,Bangalore,OnTime,98.21,51.88,C20668,2025,5,May,Bangalore,0
ORD058896,Ekart,Kolkata,Late_1_2d,98.19,86.18,C22067,2025,5,May,Kolkata,1
ORD058897,Ekart,Lucknow,OnTime,94.67,30.65,C23749,2025,5,May,Lucknow,0
