order_id,customer_id,created_at,status,payment_method,promised_delivery_date,is_fast_delivery_eligible
ORD055127,C23660,2025-04-27,Delivered,COD,2025-04-29,True
ORD055128,C10514,2025-04-27,Cancelled,Card,2025-04-29,True
ORD055129,C06476,2025-04-27,Delivered,COD,2025-04-29,True
ORD055130,C11187,2025-04-27,Cancelled,NetBanking,2025-04-30,False
ORD055131,C20025,2025-04-27,Delivered,COD,2025-04-29,True
ORD055132,C24856,2025-04-27,Delivered,COD,2025-05-01,False
ORD055133,C18972,2025-04-27,Delivered,COD,2025-05-02,False
ORD055134,C24696,2025-04-27,Returned,UPI,2025-04-29,True
ORD055135,C17215,2025-04-27,Delivered,UPI,2025-05-02,False
ORD055136,C12457,2025-04-27,Delivered,Card,2025-05-02,False
ORD055137,C23287,2025-04-27,Delivered,UPI,2025-05-02,False
ORD055138,C03100,2025-04-27,Delivered,UPI,2025-04-29,True
ORD055139,C24445,2025-04-27,Delivered,UPI,2025-05-01,False
ORD055140,C04803,2025-04-27,Returned,Card,2025-04-30,False
ORD055141,C16275,2025-04-27,Delivered,NetBanking,2025-05-02,False
ORD055142,C09738,2025-04-27,Delivered,Wallet,2025-04-29,True
ORD055143,C22471,2025-04-27,Delivered,Wallet,2025-04-30,False
ORD055144,C18570,2025-04-27,Delivered,UPI,2025-05-01,False
ORD055145,C13846,2025-04-27,Delivered,NetBanking,2025-05-01,False
ORD055146,C22476,2025-04-27,Delivered,COD,2025-05-02,False
ORD055147,C22952,2025-04-27,Returned,COD,2025-04-29,True
ORD055148,C14042,2025-04-27,Delivered,UPI,2025-04-29,True
ORD055149,C11645,2025-04-27,Delivered,UPI,2025-04-29,True
ORD055150,C08492,2025-04-27,Delivered,COD,2025-04-30,False
ORD055151,C15869,2025-04-27,Delivered,Wallet,2025-04-30,False
ORD055152,C01204,2025-04-27,Delivered,UPI,2025-04-29,True
ORD055153,C20480,2025-04-27,Shipped,Card,2025-05-01,False
ORD055154,C13996,2025-04-27,Returned,UPI,2025-05-02,False
ORD055155,C08993,2025-04-27,Delivered,UPI,2025-04-29,True
ORD055156,C12422,2025-04-27,Delivered,UPI,2025-05-02,False
ORD055157,C11855,2025-04-27,Delivered,NetBanking,2025-04-29,True
ORD055158,C20379,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055159,C18717,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055160,C13178,2025-04-28,Delivered,COD,2025-04-30,True
ORD055161,C16972,2025-04-28,Delivered,COD,2025-05-02,False
ORD055162,C16777,2025-04-28,Shipped,Card,2025-04-30,True
ORD055163,C06873,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055164,C22101,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055165,C15794,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055166,C19541,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055167,C04261,2025-04-28,Shipped,UPI,2025-05-02,False
ORD055168,C16682,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055169,C22782,2025-04-28,Delivered,COD,2025-04-30,True
ORD055170,C18228,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055171,C12768,2025-04-28,Delivered,COD,2025-05-01,False
ORD055172,C13181,2025-04-28,Shipped,UPI,2025-05-03,False
ORD055173,C01890,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055174,C09285,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055175,C15957,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055176,C01876,2025-04-28,Delivered,COD,2025-04-30,True
ORD055177,C23544,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055178,C10041,2025-04-28,Shipped,Wallet,2025-04-30,True
ORD055179,C17033,2025-04-28,Delivered,Card,2025-04-30,True
ORD055180,C06845,2025-04-28,Returned,UPI,2025-05-01,False
ORD055181,C22410,2025-04-28,Delivered,COD,2025-04-30,True
ORD055182,C19159,2025-04-28,Delivered,NetBanking,2025-05-02,False
ORD055183,C17259,2025-04-28,Returned,UPI,2025-04-30,True
ORD055184,C18277,2025-04-28,Delivered,Card,2025-04-30,True
ORD055185,C01154,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055186,C21247,2025-04-28,Shipped,Card,2025-05-01,False
ORD055187,C01538,2025-04-28,Delivered,Card,2025-05-01,False
ORD055188,C19883,2025-04-28,Delivered,Wallet,2025-04-30,True
ORD055189,C05850,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055190,C17160,2025-04-28,Delivered,NetBanking,2025-05-01,False
ORD055191,C03659,2025-04-28,Delivered,Card,2025-04-30,True
ORD055192,C17775,2025-04-28,Delivered,Card,2025-04-30,True
ORD055193,C10633,2025-04-28,Delivered,Card,2025-04-30,True
ORD055194,C19922,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055195,C24695,2025-04-28,Delivered,Card,2025-05-02,False
ORD055196,C14705,2025-04-28,Shipped,UPI,2025-05-03,False
ORD055197,C16632,2025-04-28,Delivered,Card,2025-04-30,True
ORD055198,C17513,2025-04-28,Delivered,COD,2025-05-01,False
ORD055199,C15155,2025-04-28,Delivered,COD,2025-05-02,False
ORD055200,C11684,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055201,C21560,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055202,C05472,2025-04-28,Cancelled,UPI,2025-05-02,False
ORD055203,C01466,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055204,C08486,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055205,C12491,2025-04-28,Delivered,Card,2025-04-30,True
ORD055206,C22663,2025-04-28,Delivered,COD,2025-05-01,False
ORD055207,C23497,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055208,C13880,2025-04-28,Delivered,COD,2025-05-01,False
ORD055209,C22127,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055210,C09713,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055211,C09560,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055212,C13995,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055213,C01623,2025-04-28,Delivered,NetBanking,2025-05-01,False
ORD055214,C09116,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055215,C13272,2025-04-28,Delivered,COD,2025-04-30,True
ORD055216,C17176,2025-04-28,Delivered,COD,2025-04-30,True
ORD055217,C20637,2025-04-28,Cancelled,UPI,2025-04-30,True
ORD055218,C04097,2025-04-28,Delivered,Card,2025-04-30,True
ORD055219,C07087,2025-04-28,Delivered,Card,2025-04-30,True
ORD055220,C17612,2025-04-28,Delivered,Wallet,2025-05-01,False
ORD055221,C01806,2025-04-28,Delivered,COD,2025-05-01,False
ORD055222,C17075,2025-04-28,Delivered,UPI,2025-05-02,False
ORD055223,C12103,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055224,C18634,2025-04-28,Cancelled,COD,2025-04-30,True
ORD055225,C12953,2025-04-28,Shipped,Card,2025-04-30,True
ORD055226,C04432,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055227,C21437,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055228,C03159,2025-04-28,Shipped,COD,2025-05-01,False
ORD055229,C03968,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055230,C03133,2025-04-28,Returned,Card,2025-04-30,True
ORD055231,C07968,2025-04-28,Delivered,COD,2025-05-01,False
ORD055232,C16038,2025-04-28,Delivered,Card,2025-04-30,True
ORD055233,C03416,2025-04-28,Delivered,UPI,2025-05-02,False
ORD055234,C11723,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055235,C14418,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055236,C15607,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055237,C15488,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055238,C20047,2025-04-28,Delivered,COD,2025-05-02,False
ORD055239,C15364,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055240,C12405,2025-04-28,Delivered,UPI,2025-05-03,False
ORD055241,C23972,2025-04-28,Delivered,Wallet,2025-05-02,False
ORD055242,C06518,2025-04-28,Delivered,UPI,2025-05-03,False
ORD055243,C10588,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055244,C24651,2025-04-28,Shipped,COD,2025-04-30,True
ORD055245,C06894,2025-04-28,Delivered,NetBanking,2025-05-01,False
ORD055246,C14695,2025-04-28,Cancelled,COD,2025-04-30,True
ORD055247,C18124,2025-04-28,Shipped,Card,2025-05-03,False
ORD055248,C24478,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055249,C16410,2025-04-28,Delivered,COD,2025-04-30,True
ORD055250,C08164,2025-04-28,Delivered,COD,2025-04-30,True
ORD055251,C06204,2025-04-28,Delivered,Card,2025-05-02,False
ORD055252,C04039,2025-04-28,Shipped,NetBanking,2025-05-03,False
ORD055253,C02608,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055254,C17975,2025-04-28,Delivered,COD,2025-04-30,True
ORD055255,C03308,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055256,C18182,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055257,C20742,2025-04-28,Delivered,Card,2025-05-01,False
ORD055258,C19081,2025-04-28,Delivered,COD,2025-05-02,False
ORD055259,C21131,2025-04-28,Cancelled,Card,2025-05-03,False
ORD055260,C00019,2025-04-28,Delivered,Card,2025-04-30,True
ORD055261,C23081,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055262,C12569,2025-04-28,Delivered,COD,2025-05-03,False
ORD055263,C09043,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055264,C09430,2025-04-28,Cancelled,NetBanking,2025-05-02,False
ORD055265,C10093,2025-04-28,Returned,COD,2025-05-01,False
ORD055266,C11754,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055267,C02305,2025-04-28,Returned,NetBanking,2025-04-30,True
ORD055268,C21099,2025-04-28,Cancelled,UPI,2025-04-30,True
ORD055269,C22361,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055270,C15287,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055271,C17263,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055272,C03598,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055273,C20600,2025-04-28,Delivered,Card,2025-04-30,True
ORD055274,C03904,2025-04-28,Delivered,Wallet,2025-04-30,True
ORD055275,C23210,2025-04-28,Delivered,COD,2025-04-30,True
ORD055276,C01585,2025-04-28,Delivered,COD,2025-04-30,True
ORD055277,C03999,2025-04-28,Delivered,COD,2025-04-30,True
ORD055278,C02101,2025-04-28,Delivered,Card,2025-05-01,False
ORD055279,C21167,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055280,C21153,2025-04-28,Shipped,COD,2025-04-30,True
ORD055281,C13247,2025-04-28,Delivered,Wallet,2025-04-30,True
ORD055282,C00918,2025-04-28,Delivered,COD,2025-04-30,True
ORD055283,C03162,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055284,C16356,2025-04-28,Delivered,UPI,2025-05-02,False
ORD055285,C14523,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055286,C15799,2025-04-28,Shipped,COD,2025-04-30,True
ORD055287,C10273,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055288,C17818,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055289,C19173,2025-04-28,Delivered,Wallet,2025-04-30,True
ORD055290,C13410,2025-04-28,Delivered,NetBanking,2025-05-03,False
ORD055291,C22869,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055292,C02617,2025-04-28,Returned,UPI,2025-05-03,False
ORD055293,C20601,2025-04-28,Delivered,COD,2025-05-01,False
ORD055294,C15522,2025-04-28,Delivered,Card,2025-04-30,True
ORD055295,C22956,2025-04-28,Delivered,UPI,2025-05-01,False
ORD055296,C09819,2025-04-28,Delivered,COD,2025-04-30,True
ORD055297,C15828,2025-04-28,Returned,NetBanking,2025-05-03,False
ORD055298,C13534,2025-04-28,Delivered,Wallet,2025-04-30,True
ORD055299,C18567,2025-04-28,Delivered,UPI,2025-05-03,False
ORD055300,C13313,2025-04-28,Delivered,Card,2025-05-02,False
ORD055301,C08875,2025-04-28,Delivered,Card,2025-04-30,True
ORD055302,C16485,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055303,C09273,2025-04-28,Delivered,NetBanking,2025-05-01,False
ORD055304,C16540,2025-04-28,Cancelled,Card,2025-04-30,True
ORD055305,C11893,2025-04-28,Cancelled,Card,2025-04-30,True
ORD055306,C05536,2025-04-28,Delivered,COD,2025-04-30,True
ORD055307,C04347,2025-04-28,Delivered,Wallet,2025-04-30,True
ORD055308,C03213,2025-04-28,Returned,NetBanking,2025-04-30,True
ORD055309,C17311,2025-04-28,Delivered,COD,2025-05-03,False
ORD055310,C24493,2025-04-28,Delivered,COD,2025-05-03,False
ORD055311,C24162,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055312,C22778,2025-04-28,Delivered,COD,2025-04-30,True
ORD055313,C01478,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055314,C14068,2025-04-28,Delivered,COD,2025-04-30,True
ORD055315,C02360,2025-04-28,Delivered,UPI,2025-05-03,False
ORD055316,C06847,2025-04-28,Delivered,UPI,2025-05-03,False
ORD055317,C01238,2025-04-28,Delivered,COD,2025-05-02,False
ORD055318,C18167,2025-04-28,Delivered,Card,2025-05-01,False
ORD055319,C04246,2025-04-28,Delivered,UPI,2025-05-03,False
ORD055320,C11656,2025-04-28,Delivered,COD,2025-04-30,True
ORD055321,C24308,2025-04-28,Delivered,Card,2025-04-30,True
ORD055322,C12474,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055323,C12832,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055324,C19226,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055325,C08820,2025-04-28,Returned,COD,2025-05-02,False
ORD055326,C24448,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055327,C07706,2025-04-28,Delivered,COD,2025-04-30,True
ORD055328,C01968,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055329,C12163,2025-04-28,Delivered,COD,2025-04-30,True
ORD055330,C13867,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055331,C24676,2025-04-28,Returned,NetBanking,2025-04-30,True
ORD055332,C22866,2025-04-28,Delivered,NetBanking,2025-04-30,True
ORD055333,C11025,2025-04-28,Delivered,UPI,2025-05-02,False
ORD055334,C09942,2025-04-28,Delivered,UPI,2025-05-03,False
ORD055335,C02099,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055336,C16197,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055337,C15357,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055338,C23929,2025-04-28,Delivered,Wallet,2025-05-03,False
ORD055339,C19851,2025-04-28,Delivered,UPI,2025-05-03,False
ORD055340,C05656,2025-04-28,Returned,Card,2025-05-02,False
ORD055341,C07790,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055342,C07588,2025-04-28,Delivered,Card,2025-04-30,True
ORD055343,C03326,2025-04-28,Delivered,Wallet,2025-04-30,True
ORD055344,C07609,2025-04-28,Shipped,Card,2025-04-30,True
ORD055345,C15963,2025-04-28,Delivered,Card,2025-04-30,True
ORD055346,C11669,2025-04-28,Delivered,COD,2025-05-01,False
ORD055347,C15142,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055348,C10610,2025-04-28,Delivered,UPI,2025-04-30,True
ORD055349,C10892,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055350,C00989,2025-04-29,Shipped,Card,2025-05-02,False
ORD055351,C21793,2025-04-29,Delivered,COD,2025-05-01,True
ORD055352,C21915,2025-04-29,Delivered,Card,2025-05-04,False
ORD055353,C05851,2025-04-29,Delivered,Card,2025-05-01,True
ORD055354,C23254,2025-04-29,Delivered,UPI,2025-05-03,False
ORD055355,C16116,2025-04-29,Delivered,COD,2025-05-01,True
ORD055356,C12360,2025-04-29,Delivered,COD,2025-05-04,False
ORD055357,C08977,2025-04-29,Delivered,Card,2025-05-01,True
ORD055358,C10507,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055359,C05768,2025-04-29,Delivered,COD,2025-05-01,True
ORD055360,C08529,2025-04-29,Delivered,UPI,2025-05-02,False
ORD055361,C16797,2025-04-29,Shipped,Card,2025-05-01,True
ORD055362,C19407,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055363,C15698,2025-04-29,Cancelled,UPI,2025-05-01,True
ORD055364,C06942,2025-04-29,Delivered,COD,2025-05-01,True
ORD055365,C05793,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055366,C16048,2025-04-29,Delivered,NetBanking,2025-05-02,False
ORD055367,C10720,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055368,C14731,2025-04-29,Delivered,UPI,2025-05-02,False
ORD055369,C09479,2025-04-29,Shipped,COD,2025-05-01,True
ORD055370,C13769,2025-04-29,Cancelled,COD,2025-05-01,True
ORD055371,C04811,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055372,C15417,2025-04-29,Delivered,COD,2025-05-01,True
ORD055373,C16654,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055374,C15486,2025-04-29,Shipped,COD,2025-05-02,False
ORD055375,C01088,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055376,C12644,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055377,C18771,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055378,C17266,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055379,C01379,2025-04-29,Delivered,UPI,2025-05-02,False
ORD055380,C22635,2025-04-29,Delivered,COD,2025-05-03,False
ORD055381,C19005,2025-04-29,Delivered,COD,2025-05-01,True
ORD055382,C21096,2025-04-29,Delivered,Wallet,2025-05-02,False
ORD055383,C08285,2025-04-29,Delivered,Card,2025-05-02,False
ORD055384,C10669,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055385,C04547,2025-04-29,Delivered,Card,2025-05-01,True
ORD055386,C14171,2025-04-29,Delivered,Card,2025-05-01,True
ORD055387,C14721,2025-04-29,Delivered,Card,2025-05-01,True
ORD055388,C15225,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055389,C06645,2025-04-29,Delivered,UPI,2025-05-02,False
ORD055390,C21595,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055391,C12994,2025-04-29,Delivered,COD,2025-05-01,True
ORD055392,C15233,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055393,C09125,2025-04-29,Delivered,NetBanking,2025-05-03,False
ORD055394,C11772,2025-04-29,Delivered,COD,2025-05-01,True
ORD055395,C08603,2025-04-29,Delivered,NetBanking,2025-05-04,False
ORD055396,C22964,2025-04-29,Shipped,Card,2025-05-01,True
ORD055397,C19836,2025-04-29,Delivered,Card,2025-05-01,True
ORD055398,C22479,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055399,C11043,2025-04-29,Delivered,COD,2025-05-02,False
ORD055400,C15048,2025-04-29,Delivered,COD,2025-05-01,True
ORD055401,C00657,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055402,C16155,2025-04-29,Delivered,COD,2025-05-03,False
ORD055403,C11265,2025-04-29,Delivered,UPI,2025-05-02,False
ORD055404,C18814,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055405,C11455,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055406,C15757,2025-04-29,Delivered,UPI,2025-05-03,False
ORD055407,C01677,2025-04-29,Delivered,Card,2025-05-01,True
ORD055408,C23700,2025-04-29,Shipped,COD,2025-05-01,True
ORD055409,C00598,2025-04-29,Delivered,Card,2025-05-01,True
ORD055410,C03924,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055411,C24404,2025-04-29,Delivered,COD,2025-05-04,False
ORD055412,C18462,2025-04-29,Delivered,NetBanking,2025-05-04,False
ORD055413,C08287,2025-04-29,Shipped,UPI,2025-05-01,True
ORD055414,C19090,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055415,C09431,2025-04-29,Shipped,UPI,2025-05-01,True
ORD055416,C11796,2025-04-29,Delivered,NetBanking,2025-05-03,False
ORD055417,C07821,2025-04-29,Delivered,UPI,2025-05-04,False
ORD055418,C05037,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055419,C15118,2025-04-29,Delivered,NetBanking,2025-05-03,False
ORD055420,C05604,2025-04-29,Delivered,COD,2025-05-03,False
ORD055421,C14460,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055422,C06608,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055423,C13168,2025-04-29,Delivered,Card,2025-05-01,True
ORD055424,C03049,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055425,C24222,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055426,C06514,2025-04-29,Cancelled,COD,2025-05-01,True
ORD055427,C18253,2025-04-29,Delivered,COD,2025-05-01,True
ORD055428,C13415,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055429,C23798,2025-04-29,Delivered,NetBanking,2025-05-02,False
ORD055430,C24786,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055431,C06293,2025-04-29,Delivered,COD,2025-05-02,False
ORD055432,C19778,2025-04-29,Delivered,UPI,2025-05-03,False
ORD055433,C14541,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055434,C22976,2025-04-29,Cancelled,UPI,2025-05-01,True
ORD055435,C00026,2025-04-29,Shipped,UPI,2025-05-04,False
ORD055436,C18981,2025-04-29,Delivered,Card,2025-05-01,True
ORD055437,C09745,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055438,C11091,2025-04-29,Delivered,NetBanking,2025-05-03,False
ORD055439,C13356,2025-04-29,Delivered,COD,2025-05-01,True
ORD055440,C17848,2025-04-29,Delivered,COD,2025-05-01,True
ORD055441,C11621,2025-04-29,Delivered,UPI,2025-05-03,False
ORD055442,C03954,2025-04-29,Delivered,COD,2025-05-01,True
ORD055443,C03420,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055444,C10158,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055445,C05614,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055446,C09100,2025-04-29,Returned,COD,2025-05-01,True
ORD055447,C08455,2025-04-29,Returned,Card,2025-05-04,False
ORD055448,C01792,2025-04-29,Shipped,COD,2025-05-01,True
ORD055449,C20472,2025-04-29,Cancelled,Card,2025-05-02,False
ORD055450,C21378,2025-04-29,Delivered,Card,2025-05-02,False
ORD055451,C02662,2025-04-29,Shipped,UPI,2025-05-02,False
ORD055452,C14578,2025-04-29,Delivered,COD,2025-05-01,True
ORD055453,C02487,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055454,C19743,2025-04-29,Delivered,Card,2025-05-01,True
ORD055455,C04097,2025-04-29,Cancelled,Card,2025-05-01,True
ORD055456,C06971,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055457,C16616,2025-04-29,Delivered,Card,2025-05-01,True
ORD055458,C00730,2025-04-29,Cancelled,UPI,2025-05-01,True
ORD055459,C05704,2025-04-29,Returned,COD,2025-05-04,False
ORD055460,C02071,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055461,C11180,2025-04-29,Delivered,COD,2025-05-04,False
ORD055462,C06868,2025-04-29,Delivered,Card,2025-05-03,False
ORD055463,C12808,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055464,C14569,2025-04-29,Delivered,Card,2025-05-01,True
ORD055465,C10619,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055466,C18606,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055467,C09788,2025-04-29,Cancelled,UPI,2025-05-01,True
ORD055468,C12055,2025-04-29,Delivered,COD,2025-05-04,False
ORD055469,C01315,2025-04-29,Returned,Card,2025-05-01,True
ORD055470,C11210,2025-04-29,Delivered,COD,2025-05-04,False
ORD055471,C03993,2025-04-29,Delivered,COD,2025-05-01,True
ORD055472,C23752,2025-04-29,Delivered,UPI,2025-05-03,False
ORD055473,C09136,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055474,C00655,2025-04-29,Returned,UPI,2025-05-01,True
ORD055475,C14971,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055476,C08626,2025-04-29,Cancelled,COD,2025-05-01,True
ORD055477,C21978,2025-04-29,Delivered,Card,2025-05-01,True
ORD055478,C20366,2025-04-29,Delivered,COD,2025-05-03,False
ORD055479,C22938,2025-04-29,Delivered,NetBanking,2025-05-04,False
ORD055480,C14989,2025-04-29,Delivered,Card,2025-05-01,True
ORD055481,C21108,2025-04-29,Returned,UPI,2025-05-01,True
ORD055482,C21254,2025-04-29,Delivered,Card,2025-05-04,False
ORD055483,C03853,2025-04-29,Delivered,NetBanking,2025-05-04,False
ORD055484,C00069,2025-04-29,Delivered,Wallet,2025-05-03,False
ORD055485,C02741,2025-04-29,Returned,NetBanking,2025-05-01,True
ORD055486,C08881,2025-04-29,Delivered,Wallet,2025-05-03,False
ORD055487,C15227,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055488,C17940,2025-04-29,Delivered,COD,2025-05-01,True
ORD055489,C11342,2025-04-29,Cancelled,Card,2025-05-03,False
ORD055490,C13664,2025-04-29,Delivered,Card,2025-05-03,False
ORD055491,C13809,2025-04-29,Delivered,NetBanking,2025-05-02,False
ORD055492,C07707,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055493,C17757,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055494,C03493,2025-04-29,Delivered,NetBanking,2025-05-03,False
ORD055495,C03921,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055496,C04692,2025-04-29,Delivered,Card,2025-05-01,True
ORD055497,C01381,2025-04-29,Delivered,NetBanking,2025-05-04,False
ORD055498,C13475,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055499,C04351,2025-04-29,Delivered,Card,2025-05-01,True
ORD055500,C08273,2025-04-29,Delivered,UPI,2025-05-03,False
ORD055501,C14520,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055502,C24200,2025-04-29,Delivered,Card,2025-05-01,True
ORD055503,C20874,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055504,C18478,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055505,C16946,2025-04-29,Delivered,Card,2025-05-04,False
ORD055506,C12144,2025-04-29,Delivered,UPI,2025-05-01,True
ORD055507,C07733,2025-04-29,Returned,UPI,2025-05-01,True
ORD055508,C24965,2025-04-29,Delivered,NetBanking,2025-05-02,False
ORD055509,C17578,2025-04-29,Delivered,NetBanking,2025-05-01,True
ORD055510,C09568,2025-04-29,Delivered,Wallet,2025-05-02,False
ORD055511,C21387,2025-04-29,Delivered,NetBanking,2025-05-02,False
ORD055512,C15421,2025-04-29,Returned,UPI,2025-05-04,False
ORD055513,C19959,2025-04-29,Delivered,Wallet,2025-05-01,True
ORD055514,C20849,2025-04-29,Delivered,COD,2025-05-01,True
ORD055515,C22068,2025-04-29,Shipped,COD,2025-05-03,False
ORD055516,C11319,2025-04-29,Delivered,COD,2025-05-01,True
ORD055517,C06363,2025-04-29,Delivered,Card,2025-05-01,True
ORD055518,C20394,2025-04-29,Delivered,Wallet,2025-05-02,False
ORD055519,C04519,2025-04-29,Delivered,Card,2025-05-04,False
ORD055520,C16757,2025-04-30,Cancelled,Wallet,2025-05-05,False
ORD055521,C04490,2025-04-30,Delivered,COD,2025-05-05,False
ORD055522,C20206,2025-04-30,Delivered,COD,2025-05-02,True
ORD055523,C24151,2025-04-30,Shipped,UPI,2025-05-05,False
ORD055524,C24973,2025-04-30,Delivered,COD,2025-05-02,True
ORD055525,C16480,2025-04-30,Delivered,Wallet,2025-05-02,True
