order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_pct,platform_fee_pct
OI0103831,ORD061153,P01215,S0291,2,903.0,0.03,0.1
OI0103832,ORD061154,P01523,S0053,3,3494.0,0.24,0.15
OI0103833,ORD061155,P02702,S0349,2,10567.0,0.0,0.13
OI0103834,ORD061156,P01836,S0334,1,1810.0,0.0,0.14
OI0103835,ORD061156,P00740,S0155,1,1479.0,0.0,0.12
OI0103836,ORD061157,P01487,S0256,3,191.0,0.0,0.12
OI0103837,ORD061158,P00169,S0122,1,24966.0,0.2,0.08
OI0103838,ORD061158,P01944,S0131,1,1689.0,0.0,0.13
OI0103839,ORD061158,P01406,S0220,1,20697.0,0.1,0.13
OI0103840,ORD061159,P00820,S0310,1,1934.0,0.0,0.1
OI0103841,ORD061159,P02578,S0051,1,65942.0,0.1,0.08
OI0103842,ORD061160,P02066,S0162,2,60767.0,0.0,0.09
OI0103843,ORD061160,P01457,S0177,1,28623.0,0.0,0.1
OI0103844,ORD061160,P02628,S0063,1,24363.0,0.0,0.09
OI0103845,ORD061161,P01655,S0240,3,5263.0,0.0,0.08
OI0103846,ORD061162,P01362,S0219,1,4695.0,0.1,0.16
OI0103847,ORD061162,P01134,S0077,2,3988.0,0.0,0.16
OI0103848,ORD061162,P02311,S0006,1,50523.0,0.22,0.07
OI0103849,ORD061163,P02319,S0229,2,3784.0,0.06,0.15
OI0103850,ORD061164,P02847,S0227,1,63181.0,0.2,0.07
OI0103851,ORD061165,P00921,S0332,1,1759.0,0.13,0.13
OI0103852,ORD061166,P00801,S0008,1,221.0,0.0,0.14
OI0103853,ORD061167,P00310,S0278,1,989.0,0.0,0.16
OI0103854,ORD061168,P01918,S0143,2,11070.0,0.0,0.09
OI0103855,ORD061168,P01639,S0333,1,16540.0,0.0,0.14
OI0103856,ORD061168,P02301,S0086,1,42004.0,0.09,0.09
OI0103857,ORD061169,P01153,S0027,1,74093.0,0.1,0.09
OI0103858,ORD061169,P01146,S0202,1,28365.0,0.0,0.06
OI0103859,ORD061169,P02909,S0046,1,32653.0,0.0,0.1
OI0103860,ORD061170,P02746,S0352,1,1887.0,0.02,0.12
OI0103861,ORD061171,P01452,S0121,2,840.0,0.0,0.1
OI0103862,ORD061172,P01568,S0233,1,73066.0,0.08,0.08
OI0103863,ORD061172,P01212,S0223,1,3811.0,0.0,0.16
OI0103864,ORD061172,P02652,S0316,2,5707.0,0.12,0.16
OI0103865,ORD061172,P02634,S0155,2,12672.0,0.0,0.14
OI0103866,ORD061173,P01165,S0164,2,3664.0,0.19,0.16
OI0103867,ORD061173,P00768,S0061,1,18370.0,0.18,0.14
OI0103868,ORD061173,P01899,S0158,1,386.0,0.0,0.17
OI0103869,ORD061173,P00656,S0026,1,12998.0,0.0,0.08
OI0103870,ORD061174,P02342,S0058,1,12979.0,0.0,0.16
OI0103871,ORD061175,P02098,S0182,1,65468.0,0.22,0.08
OI0103872,ORD061175,P02398,S0386,1,5195.0,0.0,0.16
OI0103873,ORD061175,P00682,S0049,1,45518.0,0.0,0.06
OI0103874,ORD061176,P01620,S0038,1,338.0,0.22,0.1
OI0103875,ORD061176,P01272,S0229,3,1428.0,0.17,0.11
OI0103876,ORD061177,P01383,S0199,1,503.0,0.0,0.1
OI0103877,ORD061178,P02183,S0103,1,275.0,0.0,0.16
OI0103878,ORD061179,P01001,S0175,2,2336.0,0.0,0.15
OI0103879,ORD061180,P01931,S0319,1,15156.0,0.01,0.12
OI0103880,ORD061180,P01816,S0157,1,9976.0,0.18,0.15
OI0103881,ORD061181,P01604,S0283,1,64156.0,0.0,0.07
OI0103882,ORD061182,P01024,S0242,2,11104.0,0.0,0.08
OI0103883,ORD061183,P00718,S0375,1,5528.0,0.09,0.15
OI0103884,ORD061184,P00904,S0067,3,14579.0,0.0,0.16
OI0103885,ORD061185,P00288,S0003,2,1141.0,0.0,0.1
OI0103886,ORD061185,P02542,S0359,1,2386.0,0.0,0.1
OI0103887,ORD061185,P00329,S0075,3,45420.0,0.0,0.08
OI0103888,ORD061185,P01818,S0182,1,13502.0,0.0,0.13
OI0103889,ORD061186,P00107,S0320,1,12950.0,0.0,0.07
OI0103890,ORD061187,P02992,S0340,1,2826.0,0.12,0.08
OI0103891,ORD061187,P00364,S0092,1,1322.0,0.0,0.14
OI0103892,ORD061188,P00817,S0328,2,14605.0,0.0,0.13
OI0103893,ORD061188,P00217,S0018,1,349.0,0.22,0.11
OI0103894,ORD061189,P01696,S0384,1,26408.0,0.15,0.13
OI0103895,ORD061190,P02881,S0319,2,13620.0,0.15,0.14
OI0103896,ORD061190,P02860,S0053,1,24329.0,0.23,0.13
OI0103897,ORD061190,P02926,S0329,2,679.0,0.0,0.14
OI0103898,ORD061191,P02844,S0086,1,89615.0,0.09,0.07
OI0103899,ORD061191,P01615,S0160,1,513.0,0.11,0.16
OI0103900,ORD061192,P00116,S0042,1,7848.0,0.0,0.16
OI0103901,ORD061193,P02958,S0190,1,2051.0,0.22,0.1
OI0103902,ORD061193,P00677,S0190,1,209.0,0.0,0.14
OI0103903,ORD061194,P02176,S0357,1,1481.0,0.0,0.11
OI0103904,ORD061195,P02775,S0282,2,2215.0,0.12,0.11
OI0103905,ORD061195,P00097,S0196,2,1643.0,0.0,0.13
OI0103906,ORD061196,P02861,S0033,1,60830.0,0.0,0.07
OI0103907,ORD061196,P01674,S0268,2,41617.0,0.04,0.07
OI0103908,ORD061197,P02064,S0038,3,58698.0,0.0,0.09
OI0103909,ORD061197,P01158,S0364,1,843.0,0.0,0.11
OI0103910,ORD061197,P00528,S0006,1,3842.0,0.0,0.07
OI0103911,ORD061198,P02087,S0091,1,905.0,0.16,0.13
OI0103912,ORD061199,P00064,S0081,1,25023.0,0.0,0.07
OI0103913,ORD061200,P02131,S0235,2,33567.0,0.14,0.07
OI0103914,ORD061200,P00362,S0374,1,1860.0,0.0,0.12
OI0103915,ORD061201,P02427,S0118,2,4222.0,0.0,0.15
OI0103916,ORD061202,P01222,S0340,3,2048.0,0.08,0.1
OI0103917,ORD061203,P01629,S0136,1,17648.0,0.0,0.15
OI0103918,ORD061203,P02531,S0391,2,198.0,0.0,0.1
OI0103919,ORD061203,P00098,S0253,2,1726.0,0.0,0.13
OI0103920,ORD061204,P01558,S0220,1,8031.0,0.0,0.07
OI0103921,ORD061205,P02400,S0003,1,44055.0,0.0,0.1
OI0103922,ORD061206,P00797,S0280,1,2186.0,0.0,0.14
OI0103923,ORD061206,P02788,S0226,1,492.0,0.0,0.13
OI0103924,ORD061207,P01445,S0050,1,1020.0,0.0,0.12
OI0103925,ORD061208,P02043,S0123,1,3110.0,0.16,0.15
OI0103926,ORD061208,P00131,S0168,1,54258.0,0.0,0.06
OI0103927,ORD061208,P02005,S0086,1,21473.0,0.22,0.13
OI0103928,ORD061208,P02375,S0365,1,40370.0,0.12,0.07
OI0103929,ORD061209,P01610,S0360,1,14006.0,0.03,0.09
OI0103930,ORD061209,P00959,S0280,1,2887.0,0.0,0.16
OI0103931,ORD061210,P02434,S0063,2,1394.0,0.0,0.17
OI0103932,ORD061210,P00276,S0330,1,1163.0,0.07,0.1
OI0103933,ORD061211,P02238,S0383,1,917.0,0.04,0.12
OI0103934,ORD061212,P01632,S0108,1,20735.0,0.02,0.07
OI0103935,ORD061212,P02943,S0365,1,79490.0,0.0,0.09
OI0103936,ORD061213,P01736,S0111,1,6857.0,0.0,0.13
OI0103937,ORD061214,P02930,S0128,2,3007.0,0.0,0.15
OI0103938,ORD061214,P00109,S0254,1,1790.0,0.01,0.1
OI0103939,ORD061214,P02211,S0386,2,19611.0,0.2,0.16
OI0103940,ORD061214,P01930,S0267,2,382.0,0.06,0.16
OI0103941,ORD061215,P00166,S0071,1,3953.0,0.0,0.12
OI0103942,ORD061216,P01811,S0060,1,3642.0,0.0,0.15
OI0103943,ORD061216,P01132,S0240,1,2131.0,0.0,0.15
OI0103944,ORD061217,P00600,S0390,1,69254.0,0.0,0.06
OI0103945,ORD061218,P01702,S0080,1,5707.0,0.12,0.09
OI0103946,ORD061219,P00706,S0155,1,2254.0,0.0,0.11
OI0103947,ORD061219,P02621,S0162,2,11732.0,0.12,0.08
OI0103948,ORD061220,P00755,S0365,1,803.0,0.16,0.11
OI0103949,ORD061220,P01155,S0247,3,763.0,0.03,0.14
OI0103950,ORD061221,P00658,S0047,2,20198.0,0.03,0.14
OI0103951,ORD061221,P02149,S0062,1,3066.0,0.02,0.15
OI0103952,ORD061221,P01528,S0182,1,11937.0,0.0,0.13
OI0103953,ORD061222,P00365,S0365,1,530.0,0.22,0.13
OI0103954,ORD061222,P01423,S0166,1,149.0,0.0,0.1
OI0103955,ORD061222,P00267,S0019,1,786.0,0.0,0.11
OI0103956,ORD061223,P02946,S0156,1,1657.0,0.0,0.14
OI0103957,ORD061224,P02607,S0268,2,39338.0,0.18,0.06
OI0103958,ORD061224,P01088,S0238,1,2147.0,0.0,0.11
OI0103959,ORD061224,P00607,S0155,2,33134.0,0.0,0.09
OI0103960,ORD061225,P01637,S0277,1,30204.0,0.0,0.08
OI0103961,ORD061226,P02749,S0007,1,12699.0,0.0,0.12
OI0103962,ORD061227,P01956,S0119,1,3791.0,0.0,0.13
OI0103963,ORD061228,P01450,S0177,1,578.0,0.21,0.13
OI0103964,ORD061229,P01756,S0089,2,3290.0,0.2,0.11
OI0103965,ORD061229,P00716,S0023,1,29756.0,0.0,0.08
OI0103966,ORD061229,P01244,S0314,1,7547.0,0.0,0.16
OI0103967,ORD061230,P01072,S0235,1,797.0,0.0,0.13
OI0103968,ORD061230,P01534,S0156,1,32612.0,0.06,0.1
OI0103969,ORD061230,P00162,S0366,1,33588.0,0.0,0.08
OI0103970,ORD061231,P01255,S0348,2,67211.0,0.0,0.06
OI0103971,ORD061231,P01276,S0177,1,2296.0,0.0,0.11
OI0103972,ORD061232,P01056,S0242,2,44817.0,0.02,0.09
OI0103973,ORD061233,P01001,S0084,2,2606.0,0.01,0.14
OI0103974,ORD061234,P00498,S0367,1,20635.0,0.0,0.07
OI0103975,ORD061234,P01850,S0305,2,426.0,0.2,0.14
OI0103976,ORD061234,P02028,S0331,1,2289.0,0.0,0.1
OI0103977,ORD061235,P02567,S0325,2,83514.0,0.0,0.08
OI0103978,ORD061235,P02528,S0191,1,1834.0,0.0,0.11
OI0103979,ORD061236,P01714,S0400,1,7266.0,0.0,0.14
OI0103980,ORD061237,P02863,S0134,1,23909.0,0.0,0.12
OI0103981,ORD061238,P02934,S0020,1,554.0,0.02,0.1
OI0103982,ORD061238,P01856,S0188,1,556.0,0.0,0.11
OI0103983,ORD061238,P01085,S0377,2,48108.0,0.12,0.1
OI0103984,ORD061238,P01257,S0363,1,462.0,0.0,0.13
OI0103985,ORD061239,P02443,S0006,2,21514.0,0.0,0.14
OI0103986,ORD061239,P02950,S0344,2,616.0,0.22,0.14
OI0103987,ORD061239,P02783,S0014,1,75626.0,0.0,0.08
OI0103988,ORD061240,P01626,S0201,2,52235.0,0.0,0.06
OI0103989,ORD061241,P02425,S0159,1,32545.0,0.1,0.08
OI0103990,ORD061241,P01936,S0344,1,8067.0,0.22,0.08
OI0103991,ORD061241,P00497,S0244,1,16611.0,0.0,0.13
OI0103992,ORD061242,P00611,S0368,1,63490.0,0.0,0.07
OI0103993,ORD061242,P00986,S0358,1,3912.0,0.0,0.16
OI0103994,ORD061243,P01099,S0259,3,564.0,0.0,0.11
OI0103995,ORD061243,P01991,S0223,2,1150.0,0.0,0.14
OI0103996,ORD061244,P01830,S0210,2,53140.0,0.0,0.07
OI0103997,ORD061245,P02509,S0074,1,52602.0,0.0,0.07
OI0103998,ORD061246,P00304,S0207,1,1856.0,0.04,0.07
OI0103999,ORD061246,P01484,S0286,1,1217.0,0.0,0.11
OI0104000,ORD061247,P00813,S0271,2,10668.0,0.0,0.12
OI0104001,ORD061248,P01279,S0353,1,20558.0,0.08,0.14
OI0104002,ORD061248,P00817,S0043,1,14992.0,0.08,0.15
OI0104003,ORD061249,P00028,S0225,1,1214.0,0.0,0.17
OI0104004,ORD061249,P01966,S0318,1,1113.0,0.05,0.12
OI0104005,ORD061250,P01189,S0215,1,2848.0,0.07,0.12
OI0104006,ORD061251,P01515,S0005,2,23832.0,0.23,0.14
OI0104007,ORD061252,P02714,S0120,3,13084.0,0.0,0.09
OI0104008,ORD061253,P01700,S0381,1,914.0,0.0,0.13
OI0104009,ORD061254,P02201,S0135,2,1609.0,0.0,0.12
OI0104010,ORD061254,P00321,S0276,2,1684.0,0.03,0.14
OI0104011,ORD061255,P02452,S0052,2,1485.0,0.17,0.09
OI0104012,ORD061256,P00091,S0297,2,1487.0,0.0,0.14
OI0104013,ORD061256,P00447,S0174,2,714.0,0.21,0.13
OI0104014,ORD061257,P00022,S0112,1,5382.0,0.0,0.16
OI0104015,ORD061258,P01645,S0005,2,2175.0,0.0,0.16
OI0104016,ORD061259,P01266,S0057,2,23456.0,0.0,0.16
OI0104017,ORD061259,P00050,S0124,1,48144.0,0.0,0.09
OI0104018,ORD061259,P00497,S0072,2,14209.0,0.0,0.13
OI0104019,ORD061260,P01095,S0329,3,1422.0,0.0,0.11
OI0104020,ORD061261,P02982,S0316,1,87560.0,0.0,0.08
OI0104021,ORD061262,P00323,S0077,2,17887.0,0.0,0.13
OI0104022,ORD061262,P01100,S0018,1,304.0,0.15,0.11
OI0104023,ORD061262,P01274,S0292,1,7108.0,0.21,0.08
OI0104024,ORD061263,P00068,S0226,1,1839.0,0.0,0.08
OI0104025,ORD061264,P00344,S0139,1,1899.0,0.17,0.11
OI0104026,ORD061264,P02257,S0396,1,7237.0,0.0,0.13
OI0104027,ORD061265,P00738,S0296,1,12453.0,0.0,0.06
OI0104028,ORD061266,P00940,S0231,3,19364.0,0.15,0.16
OI0104029,ORD061266,P00502,S0098,1,749.0,0.0,0.11
OI0104030,ORD061267,P01192,S0380,2,1612.0,0.0,0.12
OI0104031,ORD061267,P01767,S0165,2,829.0,0.0,0.1
OI0104032,ORD061267,P01328,S0053,1,49373.0,0.17,0.09
OI0104033,ORD061268,P01471,S0259,1,7330.0,0.0,0.16
OI0104034,ORD061269,P01294,S0110,1,73604.0,0.0,0.07
OI0104035,ORD061270,P00818,S0103,1,466.0,0.0,0.12
OI0104036,ORD061271,P00943,S0178,1,5614.0,0.15,0.15
OI0104037,ORD061272,P01013,S0029,1,284.0,0.0,0.1
OI0104038,ORD061273,P02237,S0270,1,572.0,0.0,0.12
OI0104039,ORD061273,P02184,S0011,1,17088.0,0.15,0.09
OI0104040,ORD061273,P02087,S0376,3,938.0,0.0,0.13
OI0104041,ORD061273,P00772,S0061,1,39449.0,0.19,0.08
OI0104042,ORD061274,P01137,S0375,1,1656.0,0.0,0.14
OI0104043,ORD061274,P00694,S0269,1,17604.0,0.1,0.16
OI0104044,ORD061275,P00035,S0345,2,1710.0,0.0,0.11
OI0104045,ORD061276,P02781,S0190,2,376.0,0.0,0.14
OI0104046,ORD061276,P00531,S0353,1,1078.0,0.0,0.12
OI0104047,ORD061277,P02929,S0063,1,20688.0,0.0,0.13
OI0104048,ORD061277,P01511,S0386,1,1946.0,0.0,0.16
OI0104049,ORD061278,P01459,S0332,1,8279.0,0.07,0.13
OI0104050,ORD061279,P00222,S0282,1,1498.0,0.0,0.1
OI0104051,ORD061280,P00014,S0039,1,18263.0,0.0,0.15
OI0104052,ORD061280,P01607,S0391,1,1033.0,0.0,0.16
OI0104053,ORD061281,P01666,S0264,1,1648.0,0.0,0.12
OI0104054,ORD061282,P00458,S0078,2,7004.0,0.03,0.14
OI0104055,ORD061282,P02193,S0092,1,1534.0,0.0,0.14
OI0104056,ORD061283,P02445,S0246,1,5015.0,0.07,0.16
OI0104057,ORD061284,P01978,S0377,1,6520.0,0.08,0.15
OI0104058,ORD061285,P02242,S0194,1,454.0,0.0,0.1
OI0104059,ORD061286,P01694,S0326,1,4585.0,0.0,0.14
OI0104060,ORD061286,P01705,S0086,2,29468.0,0.0,0.07
OI0104061,ORD061287,P01586,S0073,2,38525.0,0.0,0.09
OI0104062,ORD061287,P02263,S0392,1,5702.0,0.0,0.17
OI0104063,ORD061287,P01686,S0365,1,9036.0,0.0,0.08
OI0104064,ORD061287,P00083,S0240,1,2724.0,0.15,0.15
OI0104065,ORD061288,P00297,S0127,1,3686.0,0.09,0.06
OI0104066,ORD061288,P00102,S0139,1,30198.0,0.05,0.08
OI0104067,ORD061289,P02989,S0215,1,171.0,0.0,0.11
OI0104068,ORD061290,P01964,S0225,1,7060.0,0.0,0.14
OI0104069,ORD061291,P02438,S0192,1,186.0,0.0,0.12
OI0104070,ORD061292,P01022,S0243,3,23859.0,0.24,0.16
OI0104071,ORD061292,P00377,S0081,1,2409.0,0.0,0.15
OI0104072,ORD061293,P02553,S0390,1,812.0,0.0,0.14
OI0104073,ORD061294,P02108,S0387,1,2167.0,0.0,0.15
OI0104074,ORD061295,P01910,S0080,3,13068.0,0.0,0.15
OI0104075,ORD061295,P00111,S0304,1,68691.0,0.0,0.1
OI0104076,ORD061296,P02713,S0010,2,7179.0,0.0,0.16
OI0104077,ORD061297,P02996,S0342,1,1301.0,0.0,0.11
OI0104078,ORD061297,P00914,S0312,1,20576.0,0.0,0.13
OI0104079,ORD061298,P00907,S0066,2,29870.0,0.09,0.09
OI0104080,ORD061298,P01984,S0310,1,5195.0,0.06,0.17
OI0104081,ORD061299,P00104,S0341,2,8729.0,0.0,0.15
OI0104082,ORD061300,P00274,S0146,1,4843.0,0.0,0.15
OI0104083,ORD061301,P01289,S0004,1,8403.0,0.1,0.16
OI0104084,ORD061302,P01678,S0050,1,9993.0,0.0,0.09
OI0104085,ORD061303,P01888,S0073,1,24318.0,0.04,0.07
OI0104086,ORD061303,P00157,S0318,1,24680.0,0.0,0.15
OI0104087,ORD061303,P02746,S0191,1,1741.0,0.01,0.12
OI0104088,ORD061304,P02253,S0178,1,11269.0,0.0,0.15
OI0104089,ORD061304,P00933,S0178,3,56963.0,0.0,0.09
OI0104090,ORD061305,P02437,S0285,1,286.0,0.07,0.13
OI0104091,ORD061305,P01042,S0007,1,27195.0,0.0,0.08
OI0104092,ORD061305,P00818,S0298,2,490.0,0.0,0.16
OI0104093,ORD061306,P01035,S0083,2,1787.0,0.11,0.11
OI0104094,ORD061307,P02669,S0369,2,8064.0,0.0,0.15
OI0104095,ORD061307,P02948,S0033,1,435.0,0.0,0.11
OI0104096,ORD061308,P00174,S0090,1,25901.0,0.0,0.06
OI0104097,ORD061308,P00422,S0203,1,17072.0,0.24,0.06
OI0104098,ORD061308,P00572,S0119,1,65287.0,0.0,0.1
OI0104099,ORD061308,P00295,S0227,1,14363.0,0.0,0.15
OI0104100,ORD061309,P01089,S0268,1,43748.0,0.0,0.08
OI0104101,ORD061309,P02818,S0066,1,4416.0,0.0,0.16
OI0104102,ORD061309,P00282,S0368,1,71820.0,0.19,0.09
OI0104103,ORD061309,P02540,S0227,1,5186.0,0.18,0.14
OI0104104,ORD061310,P00551,S0080,1,60626.0,0.0,0.08
OI0104105,ORD061310,P00526,S0291,1,2928.0,0.04,0.15
OI0104106,ORD061310,P01005,S0049,1,580.0,0.13,0.12
OI0104107,ORD061311,P00346,S0322,2,2633.0,0.07,0.09
OI0104108,ORD061311,P00705,S0348,2,39587.0,0.0,0.07
OI0104109,ORD061312,P02461,S0056,1,37673.0,0.0,0.09
OI0104110,ORD061312,P02849,S0388,1,11937.0,0.0,0.07
OI0104111,ORD061313,P02375,S0217,3,39963.0,0.15,0.1
OI0104112,ORD061314,P02163,S0178,1,301.0,0.0,0.12
OI0104113,ORD061314,P02519,S0050,1,2981.0,0.0,0.16
OI0104114,ORD061314,P01835,S0205,2,14104.0,0.0,0.15
OI0104115,ORD061315,P01277,S0235,1,2528.0,0.0,0.11
OI0104116,ORD061315,P01715,S0208,1,217.0,0.12,0.13
OI0104117,ORD061316,P02045,S0277,1,4754.0,0.18,0.08
OI0104118,ORD061317,P00306,S0266,1,8352.0,0.0,0.13
OI0104119,ORD061318,P02331,S0084,2,1169.0,0.0,0.14
OI0104120,ORD061318,P02187,S0288,1,23197.0,0.0,0.09
OI0104121,ORD061318,P02449,S0361,2,52231.0,0.0,0.09
OI0104122,ORD061318,P02763,S0214,2,1850.0,0.08,0.07
OI0104123,ORD061319,P00813,S0281,1,8717.0,0.0,0.15
OI0104124,ORD061320,P02568,S0195,1,9446.0,0.15,0.14
OI0104125,ORD061320,P01580,S0297,2,5786.0,0.0,0.16
OI0104126,ORD061320,P00766,S0332,1,2494.0,0.0,0.16
OI0104127,ORD061321,P01111,S0087,1,937.0,0.0,0.11
OI0104128,ORD061322,P00542,S0037,3,1326.0,0.16,0.14
OI0104129,ORD061322,P01684,S0251,1,1759.0,0.0,0.14
OI0104130,ORD061323,P02996,S0242,1,1377.0,0.0,0.12
OI0104131,ORD061323,P02450,S0325,2,977.0,0.21,0.13
OI0104132,ORD061323,P00639,S0179,1,46438.0,0.12,0.1
OI0104133,ORD061323,P01492,S0065,2,27030.0,0.0,0.16
OI0104134,ORD061324,P01370,S0345,1,1507.0,0.0,0.12
OI0104135,ORD061325,P01143,S0233,2,6081.0,0.08,0.15
OI0104136,ORD061326,P01040,S0240,1,3967.0,0.21,0.15
OI0104137,ORD061327,P01046,S0243,2,24017.0,0.0,0.09
OI0104138,ORD061328,P02962,S0285,2,5005.0,0.0,0.16
OI0104139,ORD061328,P00703,S0218,1,2036.0,0.08,0.11
OI0104140,ORD061329,P00771,S0366,2,2091.0,0.01,0.11
OI0104141,ORD061330,P00601,S0202,1,2458.0,0.06,0.16
OI0104142,ORD061331,P01551,S0194,2,2544.0,0.0,0.13
OI0104143,ORD061332,P00494,S0250,2,6135.0,0.0,0.17
OI0104144,ORD061333,P00071,S0114,3,66726.0,0.0,0.06
OI0104145,ORD061334,P01011,S0184,1,1457.0,0.07,0.1
OI0104146,ORD061335,P00251,S0391,2,1686.0,0.0,0.12
OI0104147,ORD061335,P00345,S0168,1,236.0,0.0,0.13
OI0104148,ORD061336,P01039,S0114,1,9102.0,0.11,0.16
OI0104149,ORD061336,P02439,S0085,1,58.0,0.12,0.13
OI0104150,ORD061336,P00786,S0109,2,3950.0,0.0,0.14
OI0104151,ORD061336,P02048,S0260,2,18525.0,0.02,0.14
OI0104152,ORD061337,P02907,S0086,2,3616.0,0.23,0.14
OI0104153,ORD061337,P02161,S0119,2,8861.0,0.0,0.16
OI0104154,ORD061337,P00207,S0198,2,1651.0,0.0,0.15
OI0104155,ORD061338,P00695,S0304,1,42920.0,0.18,0.09
OI0104156,ORD061338,P01057,S0119,1,11677.0,0.0,0.13
OI0104157,ORD061339,P00913,S0377,1,49529.0,0.0,0.09
OI0104158,ORD061340,P02544,S0174,1,4883.0,0.0,0.16
OI0104159,ORD061340,P01839,S0338,1,557.0,0.0,0.14
OI0104160,ORD061340,P02542,S0391,1,2427.0,0.0,0.1
OI0104161,ORD061341,P02739,S0356,1,6095.0,0.09,0.14
OI0104162,ORD061341,P02347,S0305,2,257.0,0.0,0.14
OI0104163,ORD061341,P02104,S0148,1,42459.0,0.03,0.07
OI0104164,ORD061342,P00745,S0379,1,12659.0,0.11,0.15
OI0104165,ORD061343,P00145,S0300,1,1142.0,0.0,0.11
OI0104166,ORD061344,P01169,S0368,1,7062.0,0.01,0.15
OI0104167,ORD061345,P00106,S0073,1,7061.0,0.0,0.14
OI0104168,ORD061346,P01013,S0130,1,303.0,0.14,0.11
OI0104169,ORD061347,P00519,S0232,1,1257.0,0.0,0.09
OI0104170,ORD061347,P02905,S0228,1,7119.0,0.13,0.14
OI0104171,ORD061348,P02869,S0254,1,5517.0,0.0,0.15
OI0104172,ORD061349,P02654,S0291,1,5240.0,0.0,0.16
OI0104173,ORD061349,P00113,S0286,1,4513.0,0.0,0.12
OI0104174,ORD061349,P01133,S0140,3,355.0,0.2,0.11
OI0104175,ORD061349,P00421,S0127,1,15392.0,0.02,0.13
OI0104176,ORD061350,P00340,S0035,1,17262.0,0.24,0.12
OI0104177,ORD061351,P02942,S0281,1,4206.0,0.0,0.15
OI0104178,ORD061351,P01811,S0214,1,4284.0,0.17,0.16
OI0104179,ORD061352,P01950,S0265,1,1125.0,0.02,0.1
OI0104180,ORD061353,P02279,S0250,1,15041.0,0.0,0.06
OI0104181,ORD061354,P01628,S0178,1,17739.0,0.23,0.12
OI0104182,ORD061355,P02007,S0360,1,260.0,0.0,0.1
OI0104183,ORD061356,P01814,S0133,2,4251.0,0.0,0.09
OI0104184,ORD061357,P00530,S0194,1,1904.0,0.0,0.14
OI0104185,ORD061358,P02044,S0394,1,15648.0,0.0,0.12
OI0104186,ORD061359,P00577,S0133,1,51261.0,0.0,0.08
OI0104187,ORD061360,P00134,S0391,1,818.0,0.0,0.09
OI0104188,ORD061361,P00128,S0059,1,2002.0,0.21,0.12
OI0104189,ORD061362,P00062,S0287,1,5867.0,0.0,0.13
OI0104190,ORD061362,P02198,S0313,2,2895.0,0.0,0.15
OI0104191,ORD061362,P02405,S0337,1,2197.0,0.0,0.12
OI0104192,ORD061362,P02650,S0003,1,15259.0,0.03,0.14
OI0104193,ORD061363,P01171,S0095,1,955.0,0.0,0.1
OI0104194,ORD061364,P01775,S0065,2,29886.0,0.0,0.07
OI0104195,ORD061365,P01269,S0094,1,1102.0,0.06,0.08
OI0104196,ORD061365,P00051,S0326,1,63860.0,0.0,0.09
OI0104197,ORD061365,P00287,S0199,1,3166.0,0.0,0.14
OI0104198,ORD061366,P01277,S0141,1,2881.0,0.17,0.09
OI0104199,ORD061367,P00841,S0347,1,294.0,0.0,0.14
OI0104200,ORD061368,P02779,S0102,2,1349.0,0.0,0.11
OI0104201,ORD061369,P01703,S0298,1,12012.0,0.0,0.14
OI0104202,ORD061369,P00845,S0248,1,15412.0,0.13,0.14
OI0104203,ORD061370,P01930,S0240,1,460.0,0.0,0.15
OI0104204,ORD061370,P02753,S0168,1,9938.0,0.0,0.13
OI0104205,ORD061371,P01260,S0370,1,16216.0,0.17,0.06
OI0104206,ORD061372,P00387,S0061,1,905.0,0.0,0.11
OI0104207,ORD061373,P00037,S0105,2,988.0,0.0,0.09
OI0104208,ORD061374,P01454,S0308,1,7297.0,0.0,0.15
OI0104209,ORD061374,P01300,S0147,1,6077.0,0.0,0.15
OI0104210,ORD061375,P02101,S0185,1,73168.0,0.0,0.08
OI0104211,ORD061375,P01152,S0314,2,17275.0,0.18,0.09
OI0104212,ORD061375,P00970,S0389,1,24877.0,0.0,0.14
OI0104213,ORD061376,P01905,S0104,1,2509.0,0.1,0.15
OI0104214,ORD061376,P00594,S0287,1,6624.0,0.0,0.14
OI0104215,ORD061376,P00487,S0212,2,7596.0,0.0,0.17
OI0104216,ORD061376,P02089,S0249,1,2014.0,0.21,0.09
OI0104217,ORD061377,P02213,S0394,1,1506.0,0.1,0.14
OI0104218,ORD061378,P02568,S0024,1,10415.0,0.0,0.14
OI0104219,ORD061378,P01919,S0021,1,9062.0,0.22,0.14
OI0104220,ORD061378,P02427,S0123,1,4520.0,0.18,0.14
OI0104221,ORD061379,P02906,S0271,1,1763.0,0.0,0.12
OI0104222,ORD061379,P01879,S0158,1,4178.0,0.0,0.16
OI0104223,ORD061379,P02172,S0094,1,94.0,0.0,0.09
OI0104224,ORD061379,P01375,S0362,1,15334.0,0.08,0.13
OI0104225,ORD061380,P02222,S0376,1,777.0,0.01,0.11
OI0104226,ORD061381,P02208,S0025,1,2096.0,0.09,0.09
OI0104227,ORD061381,P01222,S0142,2,2269.0,0.0,0.09
OI0104228,ORD061382,P01310,S0115,1,1340.0,0.0,0.13
OI0104229,ORD061382,P00715,S0141,1,6783.0,0.0,0.14
OI0104230,ORD061383,P00742,S0235,1,30856.0,0.0,0.09
